OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
,,,,,,68.044,3.8612,68.04,3.86
,,,,,,68.062,3.8612,68.06,3.86
,,,,,,68.075,3.862,68.08,3.86
,,,,,,68.083,3.8624,68.08,3.86
,,,,,,68.107,3.8637,68.11,3.86
,,,,,,68.103,3.865,68.1,3.87
,,,,,,68.126,3.8661,68.13,3.87
,,,,,,68.133,3.8663,68.13,3.87
,,,,,,68.157,3.866,68.16,3.87
,,,,,,68.163,3.8656,68.16,3.87
,,,,,,68.168,3.8651,68.17,3.87
,,,,,,68.194,3.8653,68.19,3.87
,,,,,,68.198,3.8655,68.2,3.87
,,,,,,68.215,3.8658,68.22,3.87
,,,,,,68.229,3.8662,68.23,3.87
,,,,,,68.245,3.866,68.25,3.87
,,,,,,68.259,3.8658,68.26,3.87
,,,,,,68.266,3.865,68.27,3.87
,,,,,,68.278,3.8641,68.28,3.86
,,,,,,68.296,3.8639,68.3,3.86
,,,,,,68.287,3.8634,68.29,3.86
,,,,,,68.33,3.8631,68.33,3.86
,,,,,,68.306,3.8634,68.31,3.86
,,,,,,68.37,3.8636,68.37,3.86
,,,,,,68.336,3.8637,68.34,3.86
,,,,,,68.39,3.8634,68.39,3.86
,,,,,,68.381,3.8632,68.38,3.86
,,,,,,68.397,3.8631,68.4,3.86
,,,,,,68.411,3.8629,68.41,3.86
,,,,,,68.428,3.8629,68.43,3.86
,,,,,,68.432,3.862,68.43,3.86
,,,,,,68.458,3.861,68.46,3.86
,,,,,,68.462,3.8601,68.46,3.86
,,,,,,68.479,3.8599,68.48,3.86
,,,,,,68.493,3.8604,68.49,3.86
,,,,,,68.51,3.861,68.51,3.86
,,,,,,68.512,3.8607,68.51,3.86
,,,,,,68.54,3.8605,68.54,3.86
,,,,,,68.543,3.8601,68.54,3.86
,,,,,,68.561,3.8601,68.56,3.86
,,,,,,68.584,3.8601,68.58,3.86
,,,,,,68.582,3.8601,68.58,3.86
,,,,,,68.604,3.8602,68.6,3.86
,,,,,,68.612,3.8601,68.61,3.86
,,,,,,68.634,3.8598,68.63,3.86
,,,,,,68.642,3.8598,68.64,3.86
,,,,,,68.655,3.8599,68.66,3.86
,,,,,,68.665,3.8599,68.67,3.86
,,,,,,68.683,3.8599,68.68,3.86
,,,,,,68.695,3.8599,68.7,3.86
,,,,,,68.713,3.8599,68.71,3.86
,,,,,,68.727,3.8601,68.73,3.86
,,,,,,68.743,3.8599,68.74,3.86
,,,,,,68.757,3.8602,68.76,3.86
,,,,,,68.764,3.8605,68.76,3.86
,,,,,,68.777,3.8612,68.78,3.86
,,,,,,68.795,3.8615,68.8,3.86
,,,,,,68.807,3.8618,68.81,3.86
,,,,,,68.818,3.8617,68.82,3.86
,,,,,,68.835,3.8617,68.84,3.86
,,,,,,68.849,3.8615,68.85,3.86
,,,,,,68.856,3.8618,68.86,3.86
,,,,,,68.879,3.8618,68.88,3.86
,,,,,,68.886,3.8615,68.89,3.86
,,,,,,68.899,3.8612,68.9,3.86
,,,,,,68.919,3.8605,68.92,3.86
,,,,,,68.928,3.8586,68.93,3.86
,,,,,,68.94,3.8575,68.94,3.86
,,,,,,68.947,3.857,68.95,3.86
,,,,,,68.971,3.8572,68.97,3.86
,,,,,,68.989,3.8577,68.99,3.86
,,,,,,69.001,3.8583,69,3.86
,,,,,,69.011,3.8578,69.01,3.86
,,,,,,69.029,3.8572,69.03,3.86
,,,,,,69.041,3.8574,69.04,3.86
,,,,,,69.049,3.8574,69.05,3.86
,,,,,,69.072,3.858,69.07,3.86
,,,,,,69.08,3.8589,69.08,3.86
,,,,,,69.092,3.8599,69.09,3.86
,,,,,,69.102,3.8605,69.1,3.86
,,,,,,69.12,3.8607,69.12,3.86
,,,,,,69.132,3.8602,69.13,3.86
,,,,,,69.15,3.8599,69.15,3.86
,,,,,,69.153,3.8599,69.15,3.86
,,,,,,69.184,3.8602,69.18,3.86
,,,,,,69.181,3.8601,69.18,3.86
,,,,,,69.204,3.8596,69.2,3.86
,,,,,,69.222,3.8593,69.22,3.86
,,,,,,69.224,3.8589,69.22,3.86
,,,,,,69.245,3.8588,69.25,3.86
,,,,,,69.263,3.8591,69.26,3.86
,,,,,,69.265,3.8594,69.27,3.86
,,,,,,69.283,3.8596,69.28,3.86
,,,,,,69.306,3.8594,69.31,3.86
,,,,,,69.306,3.8594,69.31,3.86
,,,,,,69.314,3.8594,69.31,3.86
,,,,,,69.336,3.8593,69.34,3.86
,,,,,,69.357,3.8594,69.36,3.86
,,,,,,69.365,3.8596,69.37,3.86
,,,,,,69.366,3.8591,69.37,3.86
,,,,,,69.396,3.8591,69.4,3.86
,,,,,,69.408,3.8584,69.41,3.86
,,,,,,69.418,3.8575,69.42,3.86
,,,,,,69.436,3.8565,69.44,3.86
,,,,,,69.438,3.8554,69.44,3.86
,,,,,,69.458,3.8551,69.46,3.86
,,,,,,69.466,3.8554,69.47,3.86
,,,,,,69.479,3.8556,69.48,3.86
,,,,,,69.476,3.8558,69.48,3.86
,,,,,,69.53,3.8554,69.53,3.86
,,,,,,69.519,3.8554,69.52,3.86
,,,,,,69.538,3.8551,69.54,3.86
,,,,,,69.549,3.8553,69.55,3.86
,,,,,,69.56,3.8554,69.56,3.86
,,,,,,69.578,3.8559,69.58,3.86
,,,,,,69.581,3.8583,69.58,3.86
,,,,,,69.612,3.8602,69.61,3.86
,,,,,,69.609,3.8617,69.61,3.86
,,,,,,69.631,3.8624,69.63,3.86
,,,,,,69.642,3.8624,69.64,3.86
,,,,,,69.649,3.8618,69.65,3.86
,,,,,,69.672,3.861,69.67,3.86
,,,,,,69.672,3.8608,69.67,3.86
,,,,,,69.69,3.861,69.69,3.86
,,,,,,69.713,3.8621,69.71,3.86
,,,,,,69.713,3.8623,69.71,3.86
,,,,,,69.731,3.862,69.73,3.86
,,,,,,69.753,3.8623,69.75,3.86
,,,,,,69.753,3.8623,69.75,3.86
,,,,,,69.772,3.8621,69.77,3.86
,,,,,,69.783,3.8621,69.78,3.86
,,,,,,69.804,3.8618,69.8,3.86
,,,,,,69.812,3.8618,69.81,3.86
,,,,,,69.814,3.862,69.81,3.86
,,,,,,69.834,3.8617,69.83,3.86
,,,,,,69.852,3.862,69.85,3.86
,,,,,,69.865,3.862,69.87,3.86
,,,,,,69.886,3.8617,69.89,3.86
,,,,,,69.894,3.8617,69.89,3.86
,,,,,,69.906,3.8623,69.91,3.86
,,,,,,69.916,3.8639,69.92,3.86
,,,,,,69.934,3.865,69.93,3.87
,,,,,,69.947,3.8653,69.95,3.87
,,,,,,69.956,3.8645,69.96,3.86
,,,,,,69.976,3.8644,69.98,3.86
,,,,,,69.987,3.8641,69.99,3.86
,,,,,,70.007,3.8645,70.01,3.86
,,,,,,70.007,3.8667,70.01,3.87
,,,,,,70.025,3.8679,70.03,3.87
,,,,,,70.048,3.8675,70.05,3.87
,,,,,,70.059,3.8675,70.06,3.87
,,,,,,70.077,3.8684,70.08,3.87
,,,,,,70.078,3.8704,70.08,3.87
,,,,,,70.099,3.8709,70.1,3.87
,,,,,,70.097,3.8706,70.1,3.87
,,,,,,70.14,3.8714,70.14,3.87
,,,,,,70.14,3.8714,70.14,3.87
,,,,,,70.15,3.8709,70.15,3.87
,,,,,,70.168,3.8691,70.17,3.87
,,,,,,70.181,3.8669,70.18,3.87
,,,,,,70.201,3.866,70.2,3.87
,,,,,,70.211,3.8655,70.21,3.87
,,,,,,70.229,3.8648,70.23,3.86
,,,,,,70.241,3.8641,70.24,3.86
,,,,,,70.251,3.8631,70.25,3.86
,,,,,,70.261,3.8632,70.26,3.86
,,,,,,70.282,3.8629,70.28,3.86
,,,,,,70.302,3.8623,70.3,3.86
,,,,,,70.312,3.8618,70.31,3.86
,,,,,,70.311,3.8618,70.31,3.86
,,,,,,70.343,3.862,70.34,3.86
,,,,,,70.343,3.8621,70.34,3.86
,,,,,,70.363,3.8623,70.36,3.86
,,,,,,70.372,3.8629,70.37,3.86
,,,,,,70.394,3.8632,70.39,3.86
,,,,,,70.405,3.8629,70.41,3.86
,,,,,,70.415,3.8626,70.42,3.86
,,,,,,70.433,3.8628,70.43,3.86
,,,,,,70.455,3.8624,70.46,3.86
,,,,,,70.455,3.8624,70.46,3.86
,,,,,,70.475,3.8624,70.48,3.86
,,,,,,70.484,3.8626,70.48,3.86
,,,,,,70.506,3.8628,70.51,3.86
,,,,,,70.516,3.8628,70.52,3.86
,,,,,,70.527,3.8628,70.53,3.86
,,,,,,70.556,3.8628,70.56,3.86
,,,,,,70.557,3.8631,70.56,3.86
,,,,,,70.567,3.8636,70.57,3.86
,,,,,,70.588,3.8637,70.59,3.86
,,,,,,70.596,3.8637,70.6,3.86
,,,,,,70.607,3.8637,70.61,3.86
,,,,,,70.618,3.8637,70.62,3.86
,,,,,,70.639,3.8639,70.64,3.86
,,,,,,70.657,3.8641,70.66,3.86
,,,,,,70.658,3.8642,70.66,3.86
,,,,,,70.689,3.8643,70.69,3.86
,,,,,,70.689,3.8648,70.69,3.86
,,,,,,70.709,3.865,70.71,3.87
,,,,,,70.718,3.8656,70.72,3.87
,,,,,,70.73,3.866,70.73,3.87
,,,,,,70.74,3.866,70.74,3.87
,,,,,,70.761,3.8658,70.76,3.87
,,,,,,70.769,3.8658,70.77,3.87
,,,,,,70.77,3.8665,70.77,3.87
,,,,,,70.801,3.8674,70.8,3.87
,,,,,,70.811,3.8675,70.81,3.87
,,,,,,70.822,3.8675,70.82,3.87
,,,,,,70.841,3.8675,70.84,3.87
,,,,,,70.841,3.8672,70.84,3.87
,,,,,,70.871,3.8669,70.87,3.87
,,,,,,70.871,3.8666,70.87,3.87
,,,,,,70.883,3.8663,70.88,3.87
,,,,,,70.902,3.8666,70.9,3.87
,,,,,,70.923,3.8667,70.92,3.87
,,,,,,70.913,3.8669,70.91,3.87
,,,,,,70.943,3.8675,70.94,3.87
,,,,,,70.953,3.8679,70.95,3.87
,,,,,,70.963,3.8674,70.96,3.87
,,,,,,70.984,3.8672,70.98,3.87
,,,,,,70.995,3.8672,71,3.87
,,,,,,71.004,3.8669,71,3.87
,,,,,,71.014,3.8674,71.01,3.87
,,,,,,71.035,3.8677,71.04,3.87
,,,,,,71.045,3.8675,71.05,3.87
,,,,,,71.056,3.8671,71.06,3.87
,,,,,,71.075,3.8669,71.08,3.87
,,,,,,71.086,3.8671,71.09,3.87
,,,,,,71.096,3.8674,71.1,3.87
,,,,,,71.115,3.8677,71.12,3.87
,,,,,,71.126,3.8677,71.13,3.87
,,,,,,71.137,3.868,71.14,3.87
,,,,,,71.147,3.8675,71.15,3.87
,,,,,,71.168,3.8672,71.17,3.87
,,,,,,71.178,3.8663,71.18,3.87
,,,,,,71.197,3.866,71.2,3.87
,,,,,,71.198,3.8656,71.2,3.87
,,,,,,71.218,3.866,71.22,3.87
,,,,,,71.238,3.8661,71.24,3.87
,,,,,,71.238,3.866,71.24,3.87
,,,,,,71.259,3.8661,71.26,3.87
,,,,,,71.269,3.8663,71.27,3.87
,,,,,,71.279,3.8661,71.28,3.87
,,,,,,71.29,3.8666,71.29,3.87
,,,,,,71.32,3.8663,71.32,3.87
,,,,,,71.32,3.8666,71.32,3.87
,,,,,,71.34,3.8671,71.34,3.87
,,,,,,71.36,3.8672,71.36,3.87
,,,,,,71.349,3.8677,71.35,3.87
,,,,,,71.391,3.8685,71.39,3.87
,,,,,,71.391,3.8682,71.39,3.87
,,,,,,71.412,3.8684,71.41,3.87
,,,,,,71.421,3.8679,71.42,3.87
,,,,,,71.432,3.8677,71.43,3.87
,,,,,,71.452,3.8679,71.45,3.87
,,,,,,71.463,3.8679,71.46,3.87
,,,,,,71.471,3.8677,71.47,3.87
,,,,,,71.503,3.8679,71.5,3.87
,,,,,,71.503,3.868,71.5,3.87
,,,,,,71.524,3.8679,71.52,3.87
,,,,,,71.533,3.8682,71.53,3.87
,,,,,,71.554,3.868,71.55,3.87
,,,,,,71.564,3.8682,71.56,3.87
,,,,,,71.574,3.8684,71.57,3.87
,,,,,,71.594,3.8687,71.59,3.87
,,,,,,71.605,3.8687,71.61,3.87
,,,,,,71.615,3.8685,71.62,3.87
,,,,,,71.636,3.8682,71.64,3.87
,,,,,,71.646,3.8682,71.65,3.87
,,,,,,71.666,3.8682,71.67,3.87
,,,,,,71.676,3.8684,71.68,3.87
,,,,,,71.697,3.8684,71.7,3.87
,,,,,,71.697,3.8688,71.7,3.87
,,,,,,71.726,3.8687,71.73,3.87
,,,,,,71.727,3.8685,71.73,3.87
,,,,,,71.747,3.8686,71.75,3.87
,,,,,,71.758,3.869,71.76,3.87
,,,,,,71.777,3.8691,71.78,3.87
,,,,,,71.788,3.8696,71.79,3.87
,,,,,,71.808,3.8699,71.81,3.87
,,,,,,71.819,3.871,71.82,3.87
,,,,,,71.828,3.8755,71.83,3.88
,,,,,,71.839,3.8794,71.84,3.88
,,,,,,71.859,3.88,71.86,3.88
,,,,,,71.859,3.8782,71.86,3.88
,,,,,,71.88,3.8777,71.88,3.88
,,,,,,71.9,3.8792,71.9,3.88
,,,,,,71.9,3.8801,71.9,3.88
,,,,,,71.931,3.8798,71.93,3.88
,,,,,,71.941,3.8786,71.94,3.88
,,,,,,71.95,3.877,71.95,3.88
,,,,,,71.961,3.8755,71.96,3.88
,,,,,,71.981,3.8747,71.98,3.87
,,,,,,71.992,3.8738,71.99,3.87
,,,,,,72.011,3.8738,72.01,3.87
,,,,,,72.022,3.8744,72.02,3.87
,,,,,,72.022,3.8746,72.02,3.87
,,,,,,72.053,3.8742,72.05,3.87
,,,,,,72.053,3.8739,72.05,3.87
,,,,,,72.073,3.8742,72.07,3.87
,,,,,,72.083,3.8757,72.08,3.88
,,,,,,72.093,3.8771,72.09,3.88
,,,,,,72.114,3.8777,72.11,3.88
,,,,,,72.123,3.8782,72.12,3.88
,,,,,,72.144,3.8781,72.14,3.88
,,,,,,72.154,3.8773,72.15,3.88
,,,,,,72.165,3.8781,72.17,3.88
,,,,,,72.184,3.8784,72.18,3.88
,,,,,,72.184,3.8777,72.18,3.88
,,,,,,72.205,3.877,72.21,3.88
,,,,,,72.215,3.8768,72.22,3.88
,,,,,,72.226,3.877,72.23,3.88
,,,,,,72.245,3.8765,72.25,3.88
,,,,,,72.256,3.8755,72.26,3.88
,,,,,,72.266,3.8739,72.27,3.87
,,,,,,72.287,3.8733,72.29,3.87
,,,,,,72.296,3.8727,72.3,3.87
,,,,,,72.308,3.873,72.31,3.87
,,,,,,72.327,3.873,72.33,3.87
,,,,,,72.338,3.8733,72.34,3.87
,,,,,,72.348,3.8733,72.35,3.87
,,,,,,72.357,3.8734,72.36,3.87
,,,,,,72.378,3.8734,72.38,3.87
,,,,,,72.388,3.8734,72.39,3.87
,,,,,,72.399,3.8733,72.4,3.87
,,,,,,72.409,3.8734,72.41,3.87
,,,,,,72.418,3.8738,72.42,3.87
,,,,,,72.449,3.8739,72.45,3.87
,,,,,,72.449,3.8746,72.45,3.87
,,,,,,72.47,3.8751,72.47,3.88
,,,,,,72.481,3.8749,72.48,3.87
,,,,,,72.49,3.8749,72.49,3.87
,,,,,,72.5,3.8751,72.5,3.88
,,,,,,72.521,3.8747,72.52,3.87
,,,,,,72.531,3.8751,72.53,3.88
,,,,,,72.551,3.8749,72.55,3.87
,,,,,,72.551,3.8746,72.55,3.87
,,,,,,72.582,3.8741,72.58,3.87
,,,,,,72.582,3.8731,72.58,3.87
,,,,,,72.603,3.8731,72.6,3.87
,,,,,,72.622,3.872,72.62,3.87
,,,,,,72.633,3.8703,72.63,3.87
,,,,,,72.643,3.869,72.64,3.87
,,,,,,72.652,3.869,72.65,3.87
,,,,,,72.663,3.8695,72.66,3.87
,,,,,,72.683,3.8699,72.68,3.87
,,,,,,72.694,3.8701,72.69,3.87
,,,,,,72.704,3.8706,72.7,3.87
,,,,,,72.724,3.8703,72.72,3.87
,,,,,,72.734,3.8698,72.73,3.87
,,,,,,72.755,3.8701,72.76,3.87
,,,,,,72.765,3.8701,72.77,3.87
,,,,,,72.776,3.8703,72.78,3.87
,,,,,,72.785,3.8704,72.79,3.87
,,,,,,72.816,3.8717,72.82,3.87
,,,,,,72.816,3.873,72.82,3.87
,,,,,,72.837,3.8733,72.84,3.87
,,,,,,72.846,3.873,72.85,3.87
,,,,,,72.856,3.8727,72.86,3.87
,,,,,,72.877,3.8722,72.88,3.87
,,,,,,72.886,3.8722,72.89,3.87
,,,,,,72.907,3.8727,72.91,3.87
,,,,,,72.918,3.8731,72.92,3.87
,,,,,,72.938,3.8733,72.94,3.87
,,,,,,72.949,3.8731,72.95,3.87
,,,,,,72.958,3.8739,72.96,3.87
,,,,,,72.979,3.8757,72.98,3.88
,,,,,,72.989,3.8781,72.99,3.88
,,,,,,73.01,3.8786,73.01,3.88
,,,,,,73.019,3.8774,73.02,3.88
,,,,,,73.029,3.8768,73.03,3.88
,,,,,,73.05,3.8762,73.05,3.88
,,,,,,73.06,3.8765,73.06,3.88
,,,,,,73.08,3.8787,73.08,3.88
,,,,,,73.08,3.88,73.08,3.88
,,,,,,73.111,3.88,73.11,3.88
,,,,,,73.122,3.8796,73.12,3.88
,,,,,,73.132,3.8795,73.13,3.88
,,,,,,73.152,3.8795,73.15,3.88
,,,,,,73.162,3.8795,73.16,3.88
,,,,,,73.172,3.8794,73.17,3.88
,,,,,,73.183,3.879,73.18,3.88
,,,,,,73.202,3.8792,73.2,3.88
,,,,,,73.213,3.8794,73.21,3.88
,,,,,,73.233,3.8798,73.23,3.88
,,,,,,73.244,3.8798,73.24,3.88
,,,,,,73.263,3.88,73.26,3.88
,,,,,,73.263,3.88,73.26,3.88
,,,,,,73.294,3.88,73.29,3.88
,,,,,,73.294,3.8803,73.29,3.88
,,,,,,73.324,3.88,73.32,3.88
,,,,,,73.314,3.8806,73.31,3.88
,,,,,,73.345,3.8808,73.35,3.88
,,,,,,73.345,3.8805,73.35,3.88
,,,,,,73.366,3.8801,73.37,3.88
,,,,,,73.366,3.8805,73.37,3.88
,,,,,,73.386,3.8806,73.39,3.88
,,,,,,73.406,3.8808,73.41,3.88
,,,,,,73.417,3.8816,73.42,3.88
,,,,,,73.427,3.8827,73.43,3.88
,,,,,,73.447,3.8829,73.45,3.88
,,,,,,73.457,3.8838,73.46,3.88
,,,,,,73.478,3.886,73.48,3.89
,,,,,,73.488,3.8865,73.49,3.89
,,,,,,73.497,3.8848,73.5,3.88
,,,,,,73.508,3.8827,73.51,3.88
,,,,,,73.529,3.8822,73.53,3.88
,,,,,,73.529,3.8824,73.53,3.88
,,,,,,73.56,3.8825,73.56,3.88
,,,,,,73.548,3.8838,73.55,3.88
,,,,,,73.579,3.8841,73.58,3.88
,,,,,,73.59,3.8832,73.59,3.88
,,,,,,73.6,3.8829,73.6,3.88
,,,,,,73.609,3.8822,73.61,3.88
,,,,,,73.63,3.8814,73.63,3.88
,,,,,,73.64,3.8814,73.64,3.88
,,,,,,73.651,3.8813,73.65,3.88
,,,,,,73.67,3.8808,73.67,3.88
,,,,,,73.68,3.8789,73.68,3.88
,,,,,,73.691,3.8776,73.69,3.88
,,,,,,73.712,3.8771,73.71,3.88
,,,,,,73.712,3.8773,73.71,3.88
,,,,,,73.733,3.8776,73.73,3.88
,,,,,,73.742,3.8776,73.74,3.88
,,,,,,73.763,3.8776,73.76,3.88
,,,,,,73.762,3.8776,73.76,3.88
,,,,,,73.783,3.8771,73.78,3.88
,,,,,,73.794,3.8774,73.79,3.88
,,,,,,73.813,3.8787,73.81,3.88
,,,,,,73.824,3.8808,73.82,3.88
,,,,,,73.834,3.8813,73.83,3.88
,,,,,,73.844,3.8825,73.84,3.88
,,,,,,73.874,3.8853,73.87,3.89
,,,,,,73.874,3.8864,73.87,3.89
,,,,,,73.895,3.8858,73.9,3.89
,,,,,,73.895,3.8846,73.9,3.88
,,,,,,73.916,3.8849,73.92,3.88
,,,,,,73.925,3.8858,73.93,3.89
,,,,,,73.946,3.8859,73.95,3.89
,,,,,,73.956,3.8854,73.96,3.89
,,,,,,73.967,3.8849,73.97,3.88
,,,,,,73.986,3.8844,73.99,3.88
,,,,,,73.997,3.8841,74,3.88
,,,,,,74.007,3.8838,74.01,3.88
,,,,,,74.028,3.8838,74.03,3.88
,,,,,,74.036,3.884,74.04,3.88
,,,,,,74.047,3.8838,74.05,3.88
,,,,,,74.068,3.8837,74.07,3.88
,,,,,,74.078,3.8837,74.08,3.88
,,,,,,74.089,3.8837,74.09,3.88
,,,,,,74.118,3.883,74.12,3.88
,,,,,,74.119,3.8829,74.12,3.88
,,,,,,74.129,3.8827,74.13,3.88
,,,,,,74.15,3.883,74.15,3.88
,,,,,,74.159,3.8814,74.16,3.88
,,,,,,74.18,3.8752,74.18,3.88
,,,,,,74.188,3.8698,74.19,3.87
,,,,,,74.201,3.8684,74.2,3.87
,,,,,,74.22,3.8651,74.22,3.87
,,,,,,74.231,3.8628,74.23,3.86
,,,,,,74.241,3.8621,74.24,3.86
,,,,,,74.26,3.8626,74.26,3.86
,,,,,,74.272,3.8626,74.27,3.86
,,,,,,74.283,3.8618,74.28,3.86
,,,,,,74.302,3.8615,74.3,3.86
,,,,,,74.313,3.8621,74.31,3.86
,,,,,,74.331,3.8645,74.33,3.86
,,,,,,74.344,3.8682,74.34,3.87
,,,,,,74.363,3.8682,74.36,3.87
,,,,,,74.374,3.866,74.37,3.87
,,,,,,74.374,3.8651,74.37,3.87
,,,,,,74.413,3.8663,74.41,3.87
,,,,,,74.414,3.8679,74.41,3.87
,,,,,,74.424,3.869,74.42,3.87
,,,,,,74.445,3.8706,74.45,3.87
,,,,,,74.453,3.8698,74.45,3.87
,,,,,,74.475,3.8668,74.48,3.87
,,,,,,74.496,3.8644,74.5,3.86
,,,,,,74.506,3.8629,74.51,3.86
,,,,,,74.517,3.8624,74.52,3.86
,,,,,,74.535,3.8624,74.54,3.86
,,,,,,74.547,3.8626,74.55,3.86
,,,,,,74.567,3.8626,74.57,3.86
,,,,,,74.567,3.8618,74.57,3.86
,,,,,,74.586,3.861,74.59,3.86
,,,,,,74.608,3.8602,74.61,3.86
,,,,,,74.608,3.8599,74.61,3.86
,,,,,,74.639,3.8604,74.64,3.86
,,,,,,74.647,3.8612,74.65,3.86
,,,,,,74.648,3.8617,74.65,3.86
,,,,,,74.679,3.8607,74.68,3.86
,,,,,,74.69,3.8602,74.69,3.86
,,,,,,74.698,3.8599,74.7,3.86
,,,,,,74.72,3.8596,74.72,3.86
,,,,,,74.72,3.8602,74.72,3.86
,,,,,,74.74,3.8608,74.74,3.86
,,,,,,74.749,3.862,74.75,3.86
,,,,,,74.77,3.8621,74.77,3.86
,,,,,,74.791,3.8622,74.79,3.86
,,,,,,74.791,3.8615,74.79,3.86
,,,,,,74.81,3.8602,74.81,3.86
,,,,,,74.833,3.8589,74.83,3.86
,,,,,,74.833,3.8594,74.83,3.86
,,,,,,74.852,3.8601,74.85,3.86
,,,,,,74.851,3.8599,74.85,3.86
,,,,,,74.873,3.8591,74.87,3.86
,,,,,,74.882,3.8586,74.88,3.86
,,,,,,74.893,3.8591,74.89,3.86
,,,,,,74.911,3.8591,74.91,3.86
,,,,,,74.924,3.8598,74.92,3.86
,,,,,,74.934,3.8593,74.93,3.86
,,,,,,74.952,3.8586,74.95,3.86
,,,,,,74.964,3.8581,74.96,3.86
,,,,,,74.985,3.8581,74.99,3.86
,,,,,,74.985,3.8584,74.99,3.86
,,,,,,75.014,3.8577,75.01,3.86
,,,,,,75.015,3.8562,75.02,3.86
,,,,,,75.036,3.857,75.04,3.86
,,,,,,75.044,3.8589,75.04,3.86
,,,,,,75.067,3.8581,75.07,3.86
,,,,,,75.067,3.8572,75.07,3.86
,,,,,,75.086,3.8569,75.09,3.86
,,,,,,75.085,3.857,75.09,3.86
,,,,,,75.107,3.8604,75.11,3.86
,,,,,,75.128,3.8645,75.13,3.86
,,,,,,75.136,3.8666,75.14,3.87
,,,,,,75.147,3.8672,75.15,3.87
,,,,,,75.168,3.8687,75.17,3.87
,,,,,,75.166,3.8691,75.17,3.87
,,,,,,75.198,3.866,75.2,3.87
,,,,,,75.198,3.8623,75.2,3.86
,,,,,,75.219,3.8599,75.22,3.86
,,,,,,75.227,3.8594,75.23,3.86
,,,,,,75.24,3.8591,75.24,3.86
,,,,,,75.25,3.8594,75.25,3.86
,,,,,,75.279,3.8596,75.28,3.86
,,,,,,75.28,3.8583,75.28,3.86
,,,,,,75.301,3.8578,75.3,3.86
,,,,,,75.309,3.8577,75.31,3.86
,,,,,,75.32,3.8583,75.32,3.86
,,,,,,75.331,3.858,75.33,3.86
,,,,,,75.359,3.8586,75.36,3.86
,,,,,,75.351,3.8598,75.35,3.86
,,,,,,75.382,3.8602,75.38,3.86
,,,,,,75.389,3.8605,75.39,3.86
,,,,,,75.402,3.8605,75.4,3.86
,,,,,,75.413,3.8607,75.41,3.86
,,,,,,75.431,3.861,75.43,3.86
,,,,,,75.443,3.8607,75.44,3.86
,,,,,,75.463,3.8608,75.46,3.86
,,,,,,75.471,3.8618,75.47,3.86
,,,,,,75.484,3.8626,75.48,3.86
,,,,,,75.504,3.8629,75.5,3.86
,,,,,,75.513,3.8632,75.51,3.86
,,,,,,75.524,3.8617,75.52,3.86
,,,,,,75.545,3.8601,75.55,3.86
,,,,,,75.553,3.8593,75.55,3.86
,,,,,,75.575,3.8593,75.58,3.86
,,,,,,75.586,3.8596,75.59,3.86
,,,,,,75.604,3.8596,75.6,3.86
,,,,,,75.617,3.8598,75.62,3.86
,,,,,,75.626,3.8615,75.63,3.86
,,,,,,75.635,3.8628,75.64,3.86
,,,,,,75.666,3.8632,75.67,3.86
,,,,,,75.665,3.8645,75.67,3.86
,,,,,,75.678,3.8667,75.68,3.87
,,,,,,75.697,3.8677,75.7,3.87
,,,,,,75.716,3.8674,75.72,3.87
,,,,,,75.718,3.8669,75.72,3.87
,,,,,,75.739,3.8669,75.74,3.87
,,,,,,75.747,3.8669,75.75,3.87
,,,,,,75.769,3.8669,75.77,3.87
,,,,,,75.787,3.8666,75.79,3.87
,,,,,,75.79,3.8661,75.79,3.87
,,,,,,75.809,3.866,75.81,3.87
,,,,,,75.827,3.8656,75.83,3.87
,,,,,,75.84,3.8655,75.84,3.87
,,,,,,75.851,3.8651,75.85,3.87
,,,,,,75.869,3.8644,75.87,3.86
,,,,,,75.881,3.8629,75.88,3.86
,,,,,,75.888,3.862,75.89,3.86
,,,,,,75.902,3.8618,75.9,3.86
,,,,,,75.921,3.8618,75.92,3.86
,,,,,,75.93,3.8604,75.93,3.86
,,,,,,75.952,3.8591,75.95,3.86
,,,,,,75.96,3.8586,75.96,3.86
,,,,,,75.982,3.8583,75.98,3.86
,,,,,,75.993,3.858,75.99,3.86
,,,,,,76,3.858,76,3.86
,,,,,,76.013,3.8575,76.01,3.86
,,,,,,76.042,3.8575,76.04,3.86
,,,,,,76.045,3.8581,76.05,3.86
,,,,,,76.054,3.8584,76.05,3.86
,,,,,,76.072,3.8586,76.07,3.86
,,,,,,76.085,3.8588,76.09,3.86
,,,,,,76.092,3.8602,76.09,3.86
,,,,,,76.115,3.8621,76.12,3.86
,,,,,,76.125,3.8637,76.13,3.86
,,,,,,76.143,3.865,76.14,3.87
,,,,,,76.156,3.8669,76.16,3.87
,,,,,,76.174,3.8675,76.17,3.87
,,,,,,76.176,3.8685,76.18,3.87
,,,,,,76.204,3.8691,76.2,3.87
,,,,,,76.207,3.8703,76.21,3.87
,,,,,,76.218,3.8698,76.22,3.87
,,,,,,76.235,3.8693,76.24,3.87
,,,,,,76.248,3.8699,76.25,3.87
,,,,,,76.265,3.8699,76.27,3.87
